flower_name,file_path
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109404.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109437.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109438.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109450.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109476.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109524.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109581.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109592.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109696.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109752.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109775.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109802.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109878.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109883.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109902.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109923.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109928.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109954.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_109974.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110016.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110021.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110022.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110059.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110073.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110090.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110183.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110191.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110260.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110261.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110271.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110283.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110334.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110373.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110418.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110532.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110586.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110599.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110616.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110662.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110735.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110740.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110750.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110833.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110847.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110880.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110904.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110940.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_110962.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88245.JPG
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88298.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88335.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88341.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88373.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88388.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88396.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88401.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88402.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88411.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88436.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88472.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88504.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88609.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88630.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88632.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88640.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88650.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88655.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88687.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88708.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88714.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88774.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88792.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88797.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88800.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88802.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88819.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88861.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88871.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88876.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88883.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88909.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88911.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88959.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88982.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_88999.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89027.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89035.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89104.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89185.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89191.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89247.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89308.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89338.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89383.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89400.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89402.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89404.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89414.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89459.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89468.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89489.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89554.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89562.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89570.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89591.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89595.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89619.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89690.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89710.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89721.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89753.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89762.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89900.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89904.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89918.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89921.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_89933.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90004.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90028.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90091.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90096.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90099.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90103.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90183.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90207.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90219.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90264.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90293.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90296.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90351.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90444.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90545.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90588.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90602.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90642.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90687.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90690.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90727.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90741.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90753.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90760.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90812.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90822.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90879.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90887.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90906.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90937.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_90968.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91011.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91029.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91085.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91087.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91098.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91148.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91150.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91337.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91342.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91366.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91441.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91484.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91499.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91538.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91581.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91587.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91619.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91627.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91649.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91697.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91779.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91784.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91786.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91796.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91820.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91843.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91916.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91983.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_91990.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92081.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92085.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92135.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92170.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92182.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92283.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92289.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92301.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92321.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92347.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92375.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92394.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92409.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92438.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92447.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92464.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92507.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92532.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92541.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92609.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92686.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92715.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92726.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92730.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92740.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92770.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92814.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92832.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92841.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92857.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92863.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92866.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92939.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92961.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92969.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92974.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_92983.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93019.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93051.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93065.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93066.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93074.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93086.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93136.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93174.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93222.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93226.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93252.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93364.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93386.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93416.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93451.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93475.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93493.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93500.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93518.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93541.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93579.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93587.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93614.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93617.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93650.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93680.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93720.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93760.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93765.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93770.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93787.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93800.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93832.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93844.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93877.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93933.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93942.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93969.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93971.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93972.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_93991.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94031.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94100.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94123.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94129.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94135.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94141.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94227.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94236.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94237.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94286.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94318.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94330.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94422.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94443.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94460.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94539.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94544.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94581.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94620.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94641.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94710.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94766.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94789.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94837.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94856.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94884.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94918.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_94960.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95042.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95059.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95061.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95101.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95139.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95140.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95196.jpg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95223.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95298.jpeg
Leucanthemum vulgare,D:\iNaturalist\test_3000\Leucanthemum_vulgare_95361.jpg
